[2022-08-11 12:51:17,745][numexpr.utils][INFO] - Note: NumExpr detected 48 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2022-08-11 12:51:17,745][numexpr.utils][INFO] - NumExpr defaulting to 8 threads.
[2022-08-11 13:12:08,112][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:08,653][PML][INFO] - TRAINING EPOCH 136
[2022-08-11 13:12:15,140][PML][INFO] - Evaluating epoch 136
[2022-08-11 13:12:15,140][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:12:17,362][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:12:17,364][PML][INFO] - running k-nn with k=46
[2022-08-11 13:12:17,364][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:17,529][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:12:17,529][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:18,264][PML][INFO] - TRAINING EPOCH 137
[2022-08-11 13:12:24,620][PML][INFO] - Evaluating epoch 137
[2022-08-11 13:12:24,621][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:12:26,623][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:12:26,624][PML][INFO] - running k-nn with k=46
[2022-08-11 13:12:26,624][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:26,795][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:12:26,795][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:27,342][PML][INFO] - TRAINING EPOCH 138
[2022-08-11 13:12:33,838][PML][INFO] - Evaluating epoch 138
[2022-08-11 13:12:33,838][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:12:35,722][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:12:35,723][PML][INFO] - running k-nn with k=46
[2022-08-11 13:12:35,724][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:35,890][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:12:35,890][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:36,468][PML][INFO] - TRAINING EPOCH 139
[2022-08-11 13:12:42,837][PML][INFO] - Evaluating epoch 139
[2022-08-11 13:12:42,837][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:12:44,869][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:12:44,871][PML][INFO] - running k-nn with k=46
[2022-08-11 13:12:44,871][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:45,039][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:12:45,039][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:45,581][PML][INFO] - TRAINING EPOCH 140
[2022-08-11 13:12:51,929][PML][INFO] - Evaluating epoch 140
[2022-08-11 13:12:51,929][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:12:53,877][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:12:53,878][PML][INFO] - running k-nn with k=46
[2022-08-11 13:12:53,879][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:54,046][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:12:54,046][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:12:54,614][PML][INFO] - TRAINING EPOCH 141
[2022-08-11 13:13:01,040][PML][INFO] - Evaluating epoch 141
[2022-08-11 13:13:01,041][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:13:03,076][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:13:03,077][PML][INFO] - running k-nn with k=46
[2022-08-11 13:13:03,077][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:03,244][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:13:03,244][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:03,781][PML][INFO] - TRAINING EPOCH 142
[2022-08-11 13:13:10,130][PML][INFO] - Evaluating epoch 142
[2022-08-11 13:13:10,130][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:13:12,088][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:13:12,090][PML][INFO] - running k-nn with k=46
[2022-08-11 13:13:12,090][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:12,257][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:13:12,257][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:12,797][PML][INFO] - TRAINING EPOCH 143
[2022-08-11 13:13:19,159][PML][INFO] - Evaluating epoch 143
[2022-08-11 13:13:19,160][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:13:21,178][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:13:21,179][PML][INFO] - running k-nn with k=46
[2022-08-11 13:13:21,179][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:21,347][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:13:21,347][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:21,928][PML][INFO] - TRAINING EPOCH 144
[2022-08-11 13:13:28,301][PML][INFO] - Evaluating epoch 144
[2022-08-11 13:13:28,302][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:13:30,298][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:13:30,300][PML][INFO] - running k-nn with k=46
[2022-08-11 13:13:30,300][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:30,468][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:13:30,468][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:31,010][PML][INFO] - TRAINING EPOCH 145
[2022-08-11 13:13:37,410][PML][INFO] - Evaluating epoch 145
[2022-08-11 13:13:37,411][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:13:39,405][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:13:39,407][PML][INFO] - running k-nn with k=46
[2022-08-11 13:13:39,407][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:39,575][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:13:39,575][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:40,116][PML][INFO] - TRAINING EPOCH 146
[2022-08-11 13:13:46,494][PML][INFO] - Evaluating epoch 146
[2022-08-11 13:13:46,495][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:13:48,542][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:13:48,544][PML][INFO] - running k-nn with k=46
[2022-08-11 13:13:48,544][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:48,712][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:13:48,712][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:49,306][PML][INFO] - New best accuracy! 0.3740546700181525
[2022-08-11 13:13:49,515][PML][INFO] - TRAINING EPOCH 147
[2022-08-11 13:13:55,841][PML][INFO] - Evaluating epoch 147
[2022-08-11 13:13:55,841][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:13:57,844][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:13:57,845][PML][INFO] - running k-nn with k=46
[2022-08-11 13:13:57,845][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:58,013][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:13:58,013][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:13:58,573][PML][INFO] - TRAINING EPOCH 148
[2022-08-11 13:14:04,940][PML][INFO] - Evaluating epoch 148
[2022-08-11 13:14:04,940][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:14:06,952][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:14:06,954][PML][INFO] - running k-nn with k=46
[2022-08-11 13:14:06,954][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:07,122][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:14:07,122][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:07,687][PML][INFO] - New best accuracy! 0.37593882793173117
[2022-08-11 13:14:07,895][PML][INFO] - TRAINING EPOCH 149
[2022-08-11 13:14:14,323][PML][INFO] - Evaluating epoch 149
[2022-08-11 13:14:14,323][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:14:16,327][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:14:16,328][PML][INFO] - running k-nn with k=46
[2022-08-11 13:14:16,328][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:16,496][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:14:16,496][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:17,038][PML][INFO] - TRAINING EPOCH 150
[2022-08-11 13:14:23,413][PML][INFO] - Evaluating epoch 150
[2022-08-11 13:14:23,413][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:14:25,461][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:14:25,463][PML][INFO] - running k-nn with k=46
[2022-08-11 13:14:25,463][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:25,631][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:14:25,631][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:26,174][PML][INFO] - TRAINING EPOCH 151
[2022-08-11 13:14:32,509][PML][INFO] - Evaluating epoch 151
[2022-08-11 13:14:32,510][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:14:34,465][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:14:34,466][PML][INFO] - running k-nn with k=46
[2022-08-11 13:14:34,467][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:34,634][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:14:34,635][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:35,178][PML][INFO] - TRAINING EPOCH 152
[2022-08-11 13:14:41,560][PML][INFO] - Evaluating epoch 152
[2022-08-11 13:14:41,560][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:14:43,582][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:14:43,584][PML][INFO] - running k-nn with k=46
[2022-08-11 13:14:43,584][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:43,752][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:14:43,752][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:44,338][PML][INFO] - TRAINING EPOCH 153
[2022-08-11 13:14:50,738][PML][INFO] - Evaluating epoch 153
[2022-08-11 13:14:50,739][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:14:52,894][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:14:52,895][PML][INFO] - running k-nn with k=46
[2022-08-11 13:14:52,895][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:53,063][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:14:53,063][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:14:53,623][PML][INFO] - New best accuracy! 0.3765895591400526
[2022-08-11 13:14:53,831][PML][INFO] - TRAINING EPOCH 154
[2022-08-11 13:15:00,239][PML][INFO] - Evaluating epoch 154
[2022-08-11 13:15:00,239][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:15:02,260][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:15:02,261][PML][INFO] - running k-nn with k=46
[2022-08-11 13:15:02,262][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:02,430][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:15:02,430][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:03,018][PML][INFO] - New best accuracy! 0.3785564439147905
[2022-08-11 13:15:03,229][PML][INFO] - TRAINING EPOCH 155
[2022-08-11 13:15:09,587][PML][INFO] - Evaluating epoch 155
[2022-08-11 13:15:09,587][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:15:11,628][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:15:11,630][PML][INFO] - running k-nn with k=46
[2022-08-11 13:15:11,630][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:11,801][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:15:11,801][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:12,378][PML][INFO] - TRAINING EPOCH 156
[2022-08-11 13:15:18,799][PML][INFO] - Evaluating epoch 156
[2022-08-11 13:15:18,800][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:15:20,827][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:15:20,828][PML][INFO] - running k-nn with k=46
[2022-08-11 13:15:20,828][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:20,995][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:15:20,996][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:21,538][PML][INFO] - TRAINING EPOCH 157
[2022-08-11 13:15:27,984][PML][INFO] - Evaluating epoch 157
[2022-08-11 13:15:27,985][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:15:30,039][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:15:30,040][PML][INFO] - running k-nn with k=46
[2022-08-11 13:15:30,040][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:30,208][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:15:30,208][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:30,798][PML][INFO] - TRAINING EPOCH 158
[2022-08-11 13:15:37,242][PML][INFO] - Evaluating epoch 158
[2022-08-11 13:15:37,243][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:15:39,182][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:15:39,183][PML][INFO] - running k-nn with k=46
[2022-08-11 13:15:39,183][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:39,351][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:15:39,351][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:39,890][PML][INFO] - TRAINING EPOCH 159
[2022-08-11 13:15:46,244][PML][INFO] - Evaluating epoch 159
[2022-08-11 13:15:46,245][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:15:48,181][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:15:48,182][PML][INFO] - running k-nn with k=46
[2022-08-11 13:15:48,182][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:48,350][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:15:48,350][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:48,935][PML][INFO] - TRAINING EPOCH 160
[2022-08-11 13:15:55,342][PML][INFO] - Evaluating epoch 160
[2022-08-11 13:15:55,343][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:15:57,287][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:15:57,288][PML][INFO] - running k-nn with k=46
[2022-08-11 13:15:57,288][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:57,456][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:15:57,456][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:15:57,995][PML][INFO] - TRAINING EPOCH 161
[2022-08-11 13:16:04,374][PML][INFO] - Evaluating epoch 161
[2022-08-11 13:16:04,374][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:16:06,368][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:16:06,369][PML][INFO] - running k-nn with k=46
[2022-08-11 13:16:06,369][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:06,537][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:16:06,537][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:07,080][PML][INFO] - TRAINING EPOCH 162
[2022-08-11 13:16:13,427][PML][INFO] - Evaluating epoch 162
[2022-08-11 13:16:13,428][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:16:15,363][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:16:15,364][PML][INFO] - running k-nn with k=46
[2022-08-11 13:16:15,364][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:15,533][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:16:15,533][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:16,117][PML][INFO] - TRAINING EPOCH 163
[2022-08-11 13:16:22,468][PML][INFO] - Evaluating epoch 163
[2022-08-11 13:16:22,469][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:16:24,496][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:16:24,498][PML][INFO] - running k-nn with k=46
[2022-08-11 13:16:24,498][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:24,667][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:16:24,667][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:25,218][PML][INFO] - TRAINING EPOCH 164
[2022-08-11 13:16:31,588][PML][INFO] - Evaluating epoch 164
[2022-08-11 13:16:31,588][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:16:33,542][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:16:33,543][PML][INFO] - running k-nn with k=46
[2022-08-11 13:16:33,543][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:33,711][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:16:33,711][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:34,299][PML][INFO] - TRAINING EPOCH 165
[2022-08-11 13:16:40,654][PML][INFO] - Evaluating epoch 165
[2022-08-11 13:16:40,655][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:16:42,689][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:16:42,690][PML][INFO] - running k-nn with k=46
[2022-08-11 13:16:42,690][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:42,858][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:16:42,858][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:43,396][PML][INFO] - TRAINING EPOCH 166
[2022-08-11 13:16:49,745][PML][INFO] - Evaluating epoch 166
[2022-08-11 13:16:49,746][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:16:51,688][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:16:51,689][PML][INFO] - running k-nn with k=46
[2022-08-11 13:16:51,689][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:51,857][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:16:51,857][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:16:52,439][PML][INFO] - TRAINING EPOCH 167
[2022-08-11 13:16:58,973][PML][INFO] - Evaluating epoch 167
[2022-08-11 13:16:58,974][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:17:00,990][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:17:00,991][PML][INFO] - running k-nn with k=46
[2022-08-11 13:17:00,991][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:01,160][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:17:01,160][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:01,752][PML][INFO] - TRAINING EPOCH 168
[2022-08-11 13:17:08,116][PML][INFO] - Evaluating epoch 168
[2022-08-11 13:17:08,116][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:17:10,144][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:17:10,146][PML][INFO] - running k-nn with k=46
[2022-08-11 13:17:10,146][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:10,314][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:17:10,314][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:10,906][PML][INFO] - New best accuracy! 0.3803169495771316
[2022-08-11 13:17:11,115][PML][INFO] - TRAINING EPOCH 169
[2022-08-11 13:17:17,489][PML][INFO] - Evaluating epoch 169
[2022-08-11 13:17:17,489][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:17:19,443][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:17:19,445][PML][INFO] - running k-nn with k=46
[2022-08-11 13:17:19,445][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:19,612][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:17:19,612][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:20,202][PML][INFO] - TRAINING EPOCH 170
[2022-08-11 13:17:26,547][PML][INFO] - Evaluating epoch 170
[2022-08-11 13:17:26,548][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:17:28,430][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:17:28,431][PML][INFO] - running k-nn with k=46
[2022-08-11 13:17:28,431][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:28,599][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:17:28,600][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:29,189][PML][INFO] - New best accuracy! 0.3820770923130297
[2022-08-11 13:17:29,397][PML][INFO] - TRAINING EPOCH 171
[2022-08-11 13:17:35,755][PML][INFO] - Evaluating epoch 171
[2022-08-11 13:17:35,755][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:17:37,716][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:17:37,718][PML][INFO] - running k-nn with k=46
[2022-08-11 13:17:37,718][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:37,886][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:17:37,886][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:38,430][PML][INFO] - TRAINING EPOCH 172
[2022-08-11 13:17:44,842][PML][INFO] - Evaluating epoch 172
[2022-08-11 13:17:44,842][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:17:46,787][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:17:46,788][PML][INFO] - running k-nn with k=46
[2022-08-11 13:17:46,788][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:46,956][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:17:46,956][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:47,534][PML][INFO] - New best accuracy! 0.38217267935607196
[2022-08-11 13:17:47,748][PML][INFO] - TRAINING EPOCH 173
[2022-08-11 13:17:54,101][PML][INFO] - Evaluating epoch 173
[2022-08-11 13:17:54,101][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:17:56,130][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:17:56,132][PML][INFO] - running k-nn with k=46
[2022-08-11 13:17:56,132][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:56,299][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:17:56,299][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:17:56,876][PML][INFO] - TRAINING EPOCH 174
[2022-08-11 13:18:03,288][PML][INFO] - Evaluating epoch 174
[2022-08-11 13:18:03,288][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:18:05,230][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:18:05,231][PML][INFO] - running k-nn with k=46
[2022-08-11 13:18:05,231][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:05,399][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:18:05,399][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:05,982][PML][INFO] - TRAINING EPOCH 175
[2022-08-11 13:18:12,350][PML][INFO] - Evaluating epoch 175
[2022-08-11 13:18:12,350][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:18:14,291][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:18:14,293][PML][INFO] - running k-nn with k=46
[2022-08-11 13:18:14,293][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:14,460][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:18:14,460][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:15,035][PML][INFO] - New best accuracy! 0.38901481764216583
[2022-08-11 13:18:15,247][PML][INFO] - TRAINING EPOCH 176
[2022-08-11 13:18:21,672][PML][INFO] - Evaluating epoch 176
[2022-08-11 13:18:21,672][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:18:23,619][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:18:23,621][PML][INFO] - running k-nn with k=46
[2022-08-11 13:18:23,621][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:23,792][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:18:23,792][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:24,337][PML][INFO] - TRAINING EPOCH 177
[2022-08-11 13:18:30,707][PML][INFO] - Evaluating epoch 177
[2022-08-11 13:18:30,708][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:18:32,791][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:18:32,792][PML][INFO] - running k-nn with k=46
[2022-08-11 13:18:32,792][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:32,960][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:18:32,960][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:33,506][PML][INFO] - New best accuracy! 0.39040250563144574
[2022-08-11 13:18:33,718][PML][INFO] - TRAINING EPOCH 178
[2022-08-11 13:18:40,200][PML][INFO] - Evaluating epoch 178
[2022-08-11 13:18:40,201][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:18:42,145][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:18:42,146][PML][INFO] - running k-nn with k=46
[2022-08-11 13:18:42,146][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:42,314][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:18:42,314][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:42,857][PML][INFO] - TRAINING EPOCH 179
[2022-08-11 13:18:49,334][PML][INFO] - Evaluating epoch 179
[2022-08-11 13:18:49,335][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:18:51,282][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:18:51,283][PML][INFO] - running k-nn with k=46
[2022-08-11 13:18:51,284][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:51,451][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:18:51,451][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:18:52,036][PML][INFO] - TRAINING EPOCH 180
[2022-08-11 13:18:58,378][PML][INFO] - Evaluating epoch 180
[2022-08-11 13:18:58,378][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:19:00,433][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:19:00,434][PML][INFO] - running k-nn with k=46
[2022-08-11 13:19:00,434][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:00,602][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:19:00,603][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:01,195][PML][INFO] - TRAINING EPOCH 181
[2022-08-11 13:19:07,514][PML][INFO] - Evaluating epoch 181
[2022-08-11 13:19:07,515][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:19:09,467][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:19:09,469][PML][INFO] - running k-nn with k=46
